speciesKey	scientificName	rank	taxonomicStatus	includes
1043102	Brumus quadripustulatus (Linnaeus, 1758)	SPECIES	ACCEPTED	1043102: Brumus quadripustulatus (Linnaeus, 1758) | 5877963: Exochomus quadripustulatus (Linnaeus, 1758) | 10284952: BOLD:AAP7229
1043118	Harmonia quadripunctata (Pontopiddian, 1763)	SPECIES	ACCEPTED	1043118: Harmonia quadripunctata (Pontopiddian, 1763)
1043171	Calvia quatuordecimguttata (Linnaeus, 1758)	SPECIES	ACCEPTED	1043171: Calvia quatuordecimguttata (Linnaeus, 1758)
1043318	Subcoccinella vigintiquatuorpunctata (Linnaeus, 1758)	SPECIES	ACCEPTED	1043318: Subcoccinella vigintiquatuorpunctata (Linnaeus, 1758)
1043472	Aphidecta obliterata (Linnaeus, 1758)	SPECIES	ACCEPTED	1043472: Aphidecta obliterata (Linnaeus, 1758)
1043495	Chilocorus bipustulatus (Linnaeus, 1758)	SPECIES	ACCEPTED	1043495: Chilocorus bipustulatus (Linnaeus, 1758)
1043572	Propylaea quatuordecimpunctata (Linnaeus, 1758)	SPECIES	ACCEPTED	4452216: Propylea quatuordecimpunctata (Linnaeus, 1758) | 7397198: Coccinula quatuordecimpunctata (Linnaeus, 1758)
1043609	Stethorus punctum (LeConte, 1852)	SPECIES	ACCEPTED	8840630: Scymnus punctum LeConte, 1852
1043616	Stethorus punctillum (Weise, 1891)	SPECIES	ACCEPTED	1043616: Stethorus punctillum (Weise, 1891)
1043717	Cryptolaemus montrouzieri Mulsant, 1853	SPECIES	ACCEPTED	1043717: Cryptolaemus montrouzieri Mulsant, 1853
1043772	Pediacus depressus (Herbst, 1797)	SPECIES	ACCEPTED	1043772: Pediacus depressus (Herbst, 1797)
1043858	Ahasverus advena (Waltl, 1834)	SPECIES	ACCEPTED	1043858: Ahasverus advena (Waltl, 1834)
1043875	Oryzaephilus surinamensis (Linnaeus, 1758)	SPECIES	ACCEPTED	7417421: Silvanus surinamensis Linnaeus, 1758
1043916	Silvanoprus fagi (Guérin-Méneville, 1844)	SPECIES	ACCEPTED	1043916: Silvanoprus fagi (Guérin-Méneville, 1844) | 9411738: Sylvanus fagi Guérin-Méneville, 1844
1043938	Silvanus unidentatus (Olivier, 1790)	SPECIES	ACCEPTED	1043938: Silvanus unidentatus (Olivier, 1790)
1043943	Silvanus bidentatus (Fabricius, 1792)	SPECIES	ACCEPTED	1043943: Silvanus bidentatus (Fabricius, 1792) | 10235085: BOLD:AAO0157
1044111	Carpophilus hemipterus (Linnaeus, 1758)	SPECIES	ACCEPTED	1044111: Carpophilus hemipterus (Linnaeus, 1758)
1044114	Carpophilus dimidiatus (Fabricius, 1792)	SPECIES	ACCEPTED	1044114: Carpophilus dimidiatus (Fabricius, 1792)
1044161	Sericoderus lateralis (Gyllenhal, 1827)	SPECIES	ACCEPTED	1044161: Sericoderus lateralis (Gyllenhal, 1827)
1044325	Brachypterolus pulicarius (Linnaeus, 1758)	SPECIES	ACCEPTED	1044325: Brachypterolus pulicarius (Linnaeus, 1758)
1044375	Corticaria elongata Gyllenhal, 1827	SPECIES	ACCEPTED	1044375: Corticaria elongata Gyllenhal, 1827
1044673	Carcinops pumilio (Erichson, 1834)	SPECIES	ACCEPTED	1044673: Carcinops pumilio (Erichson, 1834)
1044983	Margarinotus brunneus (Fabricius, 1775)	SPECIES	ACCEPTED	4433394: Hister cadaverinus (Hoffmann, 1803)
1044984	Margarinotus purpurascens (Herbst, 1791)	SPECIES	ACCEPTED	1044984: Margarinotus purpurascens (Herbst, 1791) | 4433362: Hister purpurascens (Herbst, 1792)
1045022	Atholus bimaculatus (Linnaeus, 1758)	SPECIES	ACCEPTED	1045022: Atholus bimaculatus (Linnaeus, 1758)
1045119	Hallomenus binotatus (Quensel, 1790)	SPECIES	ACCEPTED	1045119: Hallomenus binotatus (Quensel, 1790) | 10641315: BOLD:ABA6348
1045205	Bitoma crenata (Fabricius, 1775)	SPECIES	ACCEPTED	1045205: Bitoma crenata (Fabricius, 1775) | 7822996: Ditoma crenata (Fabricius, 1775)
1045323	Pycnomerus sulcicollis LeConte, 1863	SPECIES	ACCEPTED	1045323: Pycnomerus sulcicollis LeConte, 1863
1045482	Mycetophagus quadriguttatus Müller, 1821	SPECIES	ACCEPTED	1045482: Mycetophagus quadriguttatus Müller, 1821 | 10129295: BOLD:AAO0902
1045506	Typhaea stercorea (Linnaeus, 1758)	SPECIES	ACCEPTED	1045506: Typhaea stercorea (Linnaeus, 1758)
1045529	Litargus balteatus LeConte, 1856	SPECIES	ACCEPTED	1045529: Litargus balteatus LeConte, 1856 | 10496664: BOLD:AAO1515
1045541	Octotemnus glabriculus (Gyllenhal, 1827)	SPECIES	ACCEPTED	1045541: Octotemnus glabriculus (Gyllenhal, 1827)
1045637	Ennearthron cornutus (Gyllenhal, 1827)	SPECIES	ACCEPTED	1045637: Ennearthron cornutus (Gyllenhal, 1827) | 10461667: BOLD:AAL0476
1045784	Cis boleti (Scopoli, 1763)	SPECIES	ACCEPTED	1045784: Cis boleti (Scopoli, 1763) | 10390028: BOLD:AAJ3268
1045795	Rhopalodontus perforatus (Gyllenhal, 1813)	SPECIES	ACCEPTED	1045795: Rhopalodontus perforatus (Gyllenhal, 1813) | 6958023: Ropalodontus perforatus (Gyllenhal, 1813) | 9973134: BOLD:AAJ6637
1045818	Monotoma picipes Herbst, 1793	SPECIES	ACCEPTED	1045818: Monotoma picipes Herbst, 1793
1045842	Tenebrio obscurus Fabricius, 1792	SPECIES	ACCEPTED	1045842: Tenebrio obscurus Fabricius, 1792
1045843	Tenebrio molitor Linnaeus, 1758	SPECIES	ACCEPTED	1045843: Tenebrio molitor Linnaeus, 1758
1045874	Alphitobius laevigatus (Fabricius, 1781)	SPECIES	ACCEPTED	8395467: Alphitobius piceus (Olivier, 1792)
1045875	Alphitobius diaperinus (Panzer, 1797)	SPECIES	ACCEPTED	1045875: Alphitobius diaperinus (Panzer, 1797)
1045887	Myrmechixenus vaporariorum Guerin-Meneville, 1843	SPECIES	ACCEPTED	1045887: Myrmechixenus vaporariorum Guerin-Meneville, 1843
1046843	Omonadus formicarius (Goeze, 1777)	SPECIES	ACCEPTED	6998155: Anthicus quisquilius Thomson, 1864
1046849	Omonadus floralis (Linnaeus, 1758)	SPECIES	ACCEPTED	1046849: Omonadus floralis (Linnaeus, 1758)
1047210	Aderus populneus (Panzer, 1796)	SPECIES	ACCEPTED	1047210: Aderus populneus (Panzer, 1796)
1047283	Zeugophora scutellaris Suffrian, 1840	SPECIES	ACCEPTED	1047283: Zeugophora scutellaris Suffrian, 1840
1047343	Callosobruchus maculatus (Fabricius, 1775)	SPECIES	ACCEPTED	1047343: Callosobruchus maculatus (Fabricius, 1775)
1047386	Chrysolina varians (Schaller, 1783)	SPECIES	ACCEPTED	1047386: Chrysolina varians (Schaller, 1783) | 4460137: Chrysomela varians (Schaller, 1783)
1047392	Chrysolina hyperici (Forster, 1771)	SPECIES	ACCEPTED	1047392: Chrysolina hyperici (Forster, 1771)
1047396	Chrysolina staphylaea (Linnaeus, 1758)	SPECIES	ACCEPTED	1047396: Chrysolina staphylaea (Linnaeus, 1758) | 8409979: Chrysomela staphylea (Linnaeus, 1758)
1047444	Neogalerucella calmariensis (Linnaeus, 1767)	SPECIES	ACCEPTED	9538366: Galleruca calmariensis (Linnaeus, 1767)
1047449	Xanthogaleruca luteola (Müller, 1766)	SPECIES	ACCEPTED	1047449: Xanthogaleruca luteola (Müller, 1766)
1047525	Acanthoscelides obtectus (Say, 1831)	SPECIES	ACCEPTED	1047525: Acanthoscelides obtectus (Say, 1831)
1047536	Leptinotarsa decemlineata (Say, 1824)	SPECIES	ACCEPTED	1047536: Leptinotarsa decemlineata (Say, 1824)
1047556	Phaedon armoraciae (Linnaeus, 1758)	SPECIES	ACCEPTED	1047556: Phaedon armoraciae (Linnaeus, 1758)
1047567	Bruchidius villosus (Fabricius, 1792)	SPECIES	ACCEPTED	1047567: Bruchidius villosus (Fabricius, 1792) | 4461651: Bruchidius ater (Marsham, 1802) | 4461653: Bruchidius fasciatus (Olivier, 1795) | 5806997: Bruchus villosus Fabricius, 1792
1047583	Acalymma vittatum (Fabricius, 1775)	SPECIES	ACCEPTED	6097754: Cryptocephalus vittatus Fabricius, 1775
1047875	Prasocuris phellandrii (Linnaeus, 1758)	SPECIES	ACCEPTED	1047875: Prasocuris phellandrii (Linnaeus, 1758)
1047936	Agelastica alni (Linnaeus, 1758)	SPECIES	ACCEPTED	1047936: Agelastica alni (Linnaeus, 1758)
1048319	Oulema melanopus (Linnaeus, 1758)	SPECIES	ACCEPTED	1048319: Oulema melanopus (Linnaeus, 1758) | 8357585: Lema melanopus (Linnaeus, 1758)
1048335	Gastrophysa polygoni (Linnaeus, 1758)	SPECIES	ACCEPTED	1048335: Gastrophysa polygoni (Linnaeus, 1758) | 10593518: Gastroidea polygoni (Linnaeus, 1758)
1048467	Psylliodes chalcomerus (Illiger, 1807)	SPECIES	ACCEPTED	1048467: Psylliodes chalcomerus (Illiger, 1807)
1048468	Psylliodes cucullatus (Illiger, 1807)	SPECIES	ACCEPTED	1048468: Psylliodes cucullatus (Illiger, 1807)
1048469	Psylliodes napi (Fabricius, 1792)	SPECIES	ACCEPTED	1048469: Psylliodes napi (Fabricius, 1792)
1048471	Psylliodes chrysocephalus (Linnaeus, 1758)	SPECIES	ACCEPTED	1048471: Psylliodes chrysocephalus (Linnaeus, 1758) | 9931141: BOLD:AAO4430
1048474	Psylliodes picinus (Marsham, 1802)	SPECIES	ACCEPTED	1048474: Psylliodes picinus (Marsham, 1802)
1048476	Psylliodes affinis (Paykull, 1799)	SPECIES	ACCEPTED	1048476: Psylliodes affinis (Paykull, 1799)
1048626	Plagiodera versicolora (Laicharting, 1781)	SPECIES	ACCEPTED	1048626: Plagiodera versicolora (Laicharting, 1781) | 8116292: Plagiodera versicolor Laichart
1048809	Lilioceris lilii (Scopoli, 1763)	SPECIES	ACCEPTED	1048809: Lilioceris lilii (Scopoli, 1763) | 7486525: Crioceris lilii (Scopoli, 1763)
1048814	Mantura chrysanthemi (Koch, 1803)	SPECIES	ACCEPTED	1048814: Mantura chrysanthemi (Koch, 1803)
1048933	Pyrrhalta viburni (Paykull, 1799)	SPECIES	ACCEPTED	1048933: Pyrrhalta viburni (Paykull, 1799)
1048979	Bromius obscurus (Linnaeus, 1758)	SPECIES	ACCEPTED	1048979: Bromius obscurus (Linnaeus, 1758)
1049228	Phyllotreta undulata (Kutschera, 1860)	SPECIES	ACCEPTED	1049228: Phyllotreta undulata (Kutschera, 1860)
1049249	Phyllotreta cruciferae (Goeze, 1777)	SPECIES	ACCEPTED	1049249: Phyllotreta cruciferae (Goeze, 1777)
1049507	Macroplea appendiculata (Panzer, 1794)	SPECIES	ACCEPTED	1049507: Macroplea appendiculata (Panzer, 1794)
1057362	Polyphylla fullo (Linnaeus, 1758)	SPECIES	ACCEPTED	1057362: Polyphylla fullo (Linnaeus, 1758)
1057593	Rhizotrogus aestivus (Olivier, 1789)	SPECIES	ACCEPTED	1057593: Rhizotrogus aestivus (Olivier, 1789)
1063508	Hoplia philanthus (Fuessly, 1775)	SPECIES	ACCEPTED	1063508: Hoplia philanthus (Fuessly, 1775)
1063565	Hoplia argentea (Poda, 1761)	SPECIES	ACCEPTED	1063565: Hoplia argentea (Poda, 1761)
1063825	Amphimallon atrum (Herbst, 1790)	SPECIES	ACCEPTED	1063825: Amphimallon atrum (Herbst, 1790)
1063891	Amphimallon solstitiale (Linnaeus, 1758)	SPECIES	ACCEPTED	1063891: Amphimallon solstitiale (Linnaeus, 1758)
1065353	Bodiloides ictericus (Laicharting, 1781)	SPECIES	ACCEPTED	1065353: Bodiloides ictericus (Laicharting, 1781)
1065382	Euheptaulacus sus (Herbst, 1783)	SPECIES	ACCEPTED	8172073: Heptaulacus sus (Herbst, 1783)
1066009	Limarus zenkeri (Germar, 1813)	SPECIES	ACCEPTED	4425151: Aphodius zenkeri Germar, 1813
1066430	Euorodalus coenosus (Panzer, 1798)	SPECIES	ACCEPTED	8478673: Aphodius tristis (Zenker, 1801)
1066682	Rhodaphodius foetens (Fabricius, 1787)	SPECIES	ACCEPTED	1066682: Rhodaphodius foetens (Fabricius, 1787)
1066713	Oxyomus sylvestris (Scopoli, 1763)	SPECIES	ACCEPTED	1066713: Oxyomus sylvestris (Scopoli, 1763)
1067068	Agrilinus ater (De Geer, 1774)	SPECIES	ACCEPTED	1067068: Agrilinus ater (De Geer, 1774) | 1068880: Aphodius ater (De Geer, 1774)
1067409	Aphodius fimetarius (Linnaeus, 1758)	SPECIES	ACCEPTED	1067409: Aphodius fimetarius (Linnaeus, 1758)
1067440	Aphodius foetidus (Herbst, 1783)	SPECIES	ACCEPTED	1067440: Aphodius foetidus (Herbst, 1783)
1068380	Planolinus tenellus (Say, 1823)	SPECIES	ACCEPTED	1068380: Planolinus tenellus (Say, 1823)
1068417	Esymus merdarius (Fabricius, 1775)	SPECIES	ACCEPTED	5875408: Aphodius merdarius (Fabricius, 1775)
1068452	Psammodius asper (Fabricius, 1775)	SPECIES	ACCEPTED	1068452: Psammodius asper (Fabricius, 1775) | 10100133: Psammobius sulcicollis (Illiger, 1802)
1068592	Acrossus rufipes (Linnaeus, 1758)	SPECIES	ACCEPTED	1068592: Acrossus rufipes (Linnaeus, 1758) | 8321792: Aphodius rufipes (Linnaeus, 1758)
1068608	Acrossus luridus (Fabricius, 1775)	SPECIES	ACCEPTED	1068608: Acrossus luridus (Fabricius, 1775)
1068706	Nimbus obliteratus (Panzer, 1823)	SPECIES	ACCEPTED	4424948: Aphodius obliteratus Panzer, 1823
1068722	Nimbus contaminatus (Herbst, 1783)	SPECIES	ACCEPTED	1068722: Nimbus contaminatus (Herbst, 1783) | 1069199: Aphodius contaminatus (Herbst, 1783) | 10129475: BOLD:ACC4602
1068879	Calamosternus granarius (Linnaeus, 1767)	SPECIES	ACCEPTED	1068879: Calamosternus granarius (Linnaeus, 1767)
1068973	Sigorus porcus (Fabricius, 1792)	SPECIES	ACCEPTED	1068973: Sigorus porcus (Fabricius, 1792)
1069044	Teuchestes fossor (Linnaeus, 1758)	SPECIES	ACCEPTED	1069044: Teuchestes fossor (Linnaeus, 1758)
1069165	Melinopterus punctatosulcatus (Sturm, 1805)	SPECIES	ACCEPTED	1069165: Melinopterus punctatosulcatus (Sturm, 1805)
1069177	Melinopterus consputus (Creutzer, 1799)	SPECIES	ACCEPTED	1069177: Melinopterus consputus (Creutzer, 1799)
1069185	Melinopterus prodromus (Brahm, 1790)	SPECIES	ACCEPTED	1069172: Aphodius prodromus (Brahm, 1790) | 1069185: Melinopterus prodromus (Brahm, 1790)
1069215	Melinopterus sphacelatus (Panzer, 1798)	SPECIES	ACCEPTED	1069170: Aphodius sphacelatus (Panzer, 1798) | 1069215: Melinopterus sphacelatus (Panzer, 1798)
1069458	Chilothorax distinctus (Müller, 1776)	SPECIES	ACCEPTED	1069458: Chilothorax distinctus (Müller, 1776) | 5875460: Aphodius distinctus (Müller, 1776)
1069560	Chilothorax hieroglyphicus (Klug, 1845)	SPECIES	ACCEPTED	1069560: Chilothorax hieroglyphicus (Klug, 1845)
1069644	Subrinus sturmi (Harold, 1870)	SPECIES	ACCEPTED	1069644: Subrinus sturmi (Harold, 1870)
1070351	Eupleurus subterraneus (Linnaeus, 1758)	SPECIES	ACCEPTED	6097734: Aphodius subterraneus (Linnaeus, 1758)
1070518	Volinus sticticus (Panzer, 1798)	SPECIES	ACCEPTED	1069564: Aphodius sticticus (Panzer, 1798) | 1070518: Volinus sticticus (Panzer, 1798)
1070532	Otophorus haemorrhoidalis (Linnaeus, 1758)	SPECIES	ACCEPTED	1070532: Otophorus haemorrhoidalis (Linnaeus, 1758)
1070887	Trypocopris vernalis (Linnaeus, 1758)	SPECIES	ACCEPTED	1070887: Trypocopris vernalis (Linnaeus, 1758)
1071240	Anoplotrupes stercorosus (Scriba, 1791)	SPECIES	ACCEPTED	1071240: Anoplotrupes stercorosus (Scriba, 1791) | 7838953: Geotrupes stercorosus (Scriba, 1791)
1071266	Sericotrupes niger (Marsham, 1802)	SPECIES	ACCEPTED	1071266: Sericotrupes niger (Marsham, 1802)
1072045	Aegialia arenaria (Fabricius, 1787)	SPECIES	ACCEPTED	1072045: Aegialia arenaria (Fabricius, 1787)
1077130	Oxythyrea funesta (Poda, 1761)	SPECIES	ACCEPTED	1077130: Oxythyrea funesta (Poda, 1761)
1077829	Cetonia aurata (Linnaeus, 1758)	SPECIES	ACCEPTED	1077829: Cetonia aurata (Linnaeus, 1758)
1079588	Osmoderma eremita (Scopoli, 1763)	SPECIES	ACCEPTED	1079588: Osmoderma eremita (Scopoli, 1763) | 1081167: Gnorimus variabilis (Linnaeus, 1758)
1080269	Protaetia cuprea (Fabricius, 1775)	SPECIES	ACCEPTED	1080269: Protaetia cuprea (Fabricius, 1775) | 4424877: Protaetia cuprea metallica (Herbst, 1782)
1081186	Gnorimus nobilis (Linnaeus, 1758)	SPECIES	ACCEPTED	1081186: Gnorimus nobilis (Linnaeus, 1758) | 6280472: Gnorimus nobilis macedonicus Baraud, 1992 | 10050866: BOLD:AAP7233
1082966	Valgus hemipterus (Linnaeus, 1758)	SPECIES	ACCEPTED	1082966: Valgus hemipterus (Linnaeus, 1758)
1084559	Tropinota hirta (Poda, 1761)	SPECIES	ACCEPTED	1084559: Tropinota hirta (Poda, 1761)
1085188	Trichius fasciatus (Linnaeus, 1758)	SPECIES	ACCEPTED	1085188: Trichius fasciatus (Linnaeus, 1758)
1085281	Trichius gallicus Dejean, 1821	SPECIES	ACCEPTED	1085253: Trichius rosaceus (Voet, 1769) | 1085281: Trichius gallicus Dejean, 1821 | 4424856: Trichius zonatus Germar, 1831
1091181	Onthophagus vacca (Linnaeus, 1767)	SPECIES	ACCEPTED	1091181: Onthophagus vacca (Linnaeus, 1767)
1091191	Onthophagus similis (Scriba, 1790)	SPECIES	ACCEPTED	1091191: Onthophagus similis (Scriba, 1790)
1091524	Onthophagus ovatus (Linnaeus, 1767)	SPECIES	ACCEPTED	1091524: Onthophagus ovatus (Linnaeus, 1767)
1091565	Onthophagus nuchicornis (Linnaeus, 1758)	SPECIES	ACCEPTED	1091565: Onthophagus nuchicornis (Linnaeus, 1758)
1091784	Onthophagus joannae Goljan, 1953	SPECIES	ACCEPTED	1091784: Onthophagus joannae Goljan, 1953
1091924	Onthophagus coenobita (Herbst, 1783)	SPECIES	ACCEPTED	1091924: Onthophagus coenobita (Herbst, 1783)
1094666	Trox hispidus (Pontoppidan, 1763)	SPECIES	ACCEPTED	1094666: Trox hispidus (Pontoppidan, 1763)
1094679	Trox scaber (Linnaeus, 1767)	SPECIES	ACCEPTED	1094679: Trox scaber (Linnaeus, 1767)
1095148	Ptilinus pectinicornis (Linnaeus, 1758)	SPECIES	ACCEPTED	1095148: Ptilinus pectinicornis (Linnaeus, 1758)
1095270	Nicobium castaneum (Olivier, 1790)	SPECIES	ACCEPTED	1095270: Nicobium castaneum (Olivier, 1790)
1095310	Anobium punctatum (De Geer, 1774)	SPECIES	ACCEPTED	1095310: Anobium punctatum (De Geer, 1774)
1095567	Priobium carpini (Herbst, 1793)	SPECIES	ACCEPTED	1095567: Priobium carpini (Herbst, 1793)
1095639	Mesocoelopus collaris Mulsant & Rey, 1864	SPECIES	ACCEPTED	1095639: Mesocoelopus collaris Mulsant & Rey, 1864
1095652	Stegobium paniceum (Linnaeus, 1758)	SPECIES	ACCEPTED	1095652: Stegobium paniceum (Linnaeus, 1758) | 5743401: Dryophilus pusillus (Gyllenhal, 1808) | 9924442: Sitodrepa paniceum (Linnaeus, 1758)
1095669	Xestobium rufovillosum (De Geer, 1774)	SPECIES	ACCEPTED	1095669: Xestobium rufovillosum (De Geer, 1774)
1095716	Rhyzopertha dominica (Fabricius, 1792)	SPECIES	ACCEPTED	1095716: Rhyzopertha dominica (Fabricius, 1792)
1095751	Gibbium aequinoctiale Boieldieu, 1854	SPECIES	ACCEPTED	1095751: Gibbium aequinoctiale Boieldieu, 1854
1095760	Niptus hololeucus (Falderman, 1836)	SPECIES	ACCEPTED	1095760: Niptus hololeucus (Falderman, 1836)
1095795	Ptinus fur (Linnaeus, 1758)	SPECIES	ACCEPTED	1095795: Ptinus fur (Linnaeus, 1758)
1095800	Ptinus latro Fabricius, 1775	SPECIES	ACCEPTED	1095800: Ptinus latro Fabricius, 1775
1095848	Dermestes lardarius Linnaeus, 1758	SPECIES	ACCEPTED	1095848: Dermestes lardarius Linnaeus, 1758
1095854	Dermestes frischi Kugelann, 1792	SPECIES	ACCEPTED	1095854: Dermestes frischi Kugelann, 1792
1095858	Dermestes undulatus Brahm, 1790	SPECIES	ACCEPTED	1095858: Dermestes undulatus Brahm, 1790
1095895	Anthrenus verbasci (Linnaeus, 1767)	SPECIES	ACCEPTED	1095895: Anthrenus verbasci (Linnaeus, 1767)
1095903	Anthrenus fuscus Olivier, 1789	SPECIES	ACCEPTED	1095903: Anthrenus fuscus Olivier, 1789
1095904	Anthrenus museorum (Linnaeus, 1761)	SPECIES	ACCEPTED	1095904: Anthrenus museorum (Linnaeus, 1761)
1095906	Anthrenus pimpinellae Fabricius, 1775	SPECIES	ACCEPTED	1095906: Anthrenus pimpinellae Fabricius, 1775
1095946	Reesa vespulae (Milliron, 1939)	SPECIES	ACCEPTED	1095946: Reesa vespulae (Milliron, 1939)
1095953	Attagenus pellio (Linnaeus, 1758)	SPECIES	ACCEPTED	1095953: Attagenus pellio (Linnaeus, 1758)
1095984	Trogoderma angustum (Solier, 1849)	SPECIES	ACCEPTED	1095984: Trogoderma angustum (Solier, 1849)
1096003	Nosodendron fasciculare (Olivier, 1790)	SPECIES	ACCEPTED	1096003: Nosodendron fasciculare (Olivier, 1790)
1096678	Oberea pupillata (Gyllenhal, 1817)	SPECIES	ACCEPTED	1096678: Oberea pupillata (Gyllenhal, 1817)
1096909	Anastrangalia sanguinolenta (Linnaeus, 1761)	SPECIES	ACCEPTED	1096909: Anastrangalia sanguinolenta (Linnaeus, 1761)
1102048	Pedostrangalia revestita (Linnaeus, 1767)	SPECIES	ACCEPTED	1102048: Pedostrangalia revestita (Linnaeus, 1767)
1102771	Saperda similis Laicharting, 1784	SPECIES	ACCEPTED	1102771: Saperda similis Laicharting, 1784
1107218	Nathrius brevipennis (Mulsant, 1839)	SPECIES	ACCEPTED	1107218: Nathrius brevipennis (Mulsant, 1839)
1109567	Agapanthia intermedia Ganglbauer, 1884	SPECIES	ACCEPTED	1109567: Agapanthia intermedia Ganglbauer, 1884
1112018	Chlorophorus glaucus (Fabricius, 1781)	SPECIES	ACCEPTED	1112019: Chlorophorus pilosus Rungs, 1952
1115830	Arhopalus ferus (Mulsant, 1839)	SPECIES	ACCEPTED	1115830: Arhopalus ferus (Mulsant, 1839)
1115865	Arhopalus foveicollis (Haldeman, 1847)	SPECIES	ACCEPTED	1115865: Arhopalus foveicollis (Haldeman, 1847)
1118085	Acmaeops marginatus (Fabricius, 1781)	SPECIES	ACCEPTED	1118085: Acmaeops marginatus (Fabricius, 1781)
1119292	Morimus asper (Sulzer, 1776)	SPECIES	ACCEPTED	1119292: Morimus asper (Sulzer, 1776)
1122893	Tetropium castaneum (Linnaeus, 1758)	SPECIES	ACCEPTED	1122893: Tetropium castaneum (Linnaeus, 1758) | 1122894: Tetropium luridum Elliott & Morley, 1911
1122917	Tetropium fuscum (Fabricius, 1787)	SPECIES	ACCEPTED	1122917: Tetropium fuscum (Fabricius, 1787)
1122938	Tetropium gabrieli Weise, 1905	SPECIES	ACCEPTED	1122938: Tetropium gabrieli Weise, 1905
1123236	Tetrops starkii Chevrolat, 1859	SPECIES	ACCEPTED	1123236: Tetrops starkii Chevrolat, 1859
1126665	Callidium violaceum (Linnaeus, 1758)	SPECIES	ACCEPTED	1126665: Callidium violaceum (Linnaeus, 1758)
1128491	Grammoptera ustulata (Schaller, 1783)	SPECIES	ACCEPTED	1128491: Grammoptera ustulata (Schaller, 1783)
1129494	Dinoptera collaris (Linnaeus, 1758)	SPECIES	ACCEPTED	1129494: Dinoptera collaris (Linnaeus, 1758)
1133603	Batocera lineolata Chevrolat, 1852	SPECIES	ACCEPTED	1133603: Batocera lineolata Chevrolat, 1852
1133774	Pogonocherus decoratus Fairmaire, 1855	SPECIES	ACCEPTED	1133774: Pogonocherus decoratus Fairmaire, 1855
1134213	Exocentrus adspersus Mulsant, 1846	SPECIES	ACCEPTED	1134213: Exocentrus adspersus Mulsant, 1846
1136888	Pachytodes cerambyciformis (Schrank, 1781)	SPECIES	ACCEPTED	1136888: Pachytodes cerambyciformis (Schrank, 1781) | 1136891: Judolia cerambyciformis Denton, 2002
1142906	Lepturobosca virens (Linnaeus, 1758)	SPECIES	ACCEPTED	1142906: Lepturobosca virens (Linnaeus, 1758)
1143384	Pyrrhidium sanguineum (Linnaeus, 1758)	SPECIES	ACCEPTED	1143384: Pyrrhidium sanguineum (Linnaeus, 1758)
1143990	Paracorymbia fulva (Degeer, 1775)	SPECIES	ACCEPTED	1143990: Paracorymbia fulva (Degeer, 1775) | 1143995: Stictoleptura fulva Löbl & Smetana, 2010
1144296	Cortodera humeralis (Schaller, 1783)	SPECIES	ACCEPTED	1144296: Cortodera humeralis (Schaller, 1783)
1144307	Cortodera femorata (Fabricius, 1787)	SPECIES	ACCEPTED	1144307: Cortodera femorata (Fabricius, 1787)
1148812	Necydalis major Linnaeus, 1758	SPECIES	ACCEPTED	1148812: Necydalis major Linnaeus, 1758
1149211	Stenostola dubia (Laicharting, 1784)	SPECIES	ACCEPTED	1149211: Stenostola dubia (Laicharting, 1784)
1149372	Calamobius filum (Rossi, 1790)	SPECIES	ACCEPTED	1149372: Calamobius filum (Rossi, 1790)
1149909	Rhagium bifasciatum Fabricius, 1775	SPECIES	ACCEPTED	1149909: Rhagium bifasciatum Fabricius, 1775
1151435	Trichoferus griseus (Fabricius, 1793)	SPECIES	ACCEPTED	4459446: Acanthocinus griseus (Fabricius, 1793)
